@RELATION scores

@ATTRIBUTE bm25_score	 NUMERIC
@ATTRIBUTE okapi_tf_score	   NUMERIC
@ATTRIBUTE tf_idf_score	     NUMERIC
@ATTRIBUTE lm_laplace_score	       NUMERIC
@ATTRIBUTE lm_jelinik_mercer	     NUMERIC
@ATTRIBUTE Score	          REAL

@Data
9.1,1.1295,3.65,-10.75,-44.6791,0
6.71,0.8508,2.86,-10.85,-45.8003,0
6.01,0.7203,2.43,-11.16,-45.9739,0
6.58,0.8254,2.78,-10.87,-46.2835,0
5.95,0.7099,2.39,-11.14,-46.5732,0
6.71,0.8514,2.87,-10.77,-46.1654,0
5.33,0.6057,2.04,-11.23,-46.9784,0
5.23,0.59,1.99,-11.22,-47.264,0
5.56,0.6435,2.17,-11.22,-46.5759,0
8.58,1.0201,3.27,-11.04,-45.5942,0
8.38,0.9897,3.17,-11.07,-45.5949,0
3.85,0.492,1.36,-11.15,-47.6681,0
6.57,0.824,2.77,-10.96,-45.7287,0
9.13,1.1154,3.58,-10.88,-45.2749,0
5.16,0.5795,1.95,-11.26,-46.9792,0
6.43,0.7967,2.68,-11.02,-45.969,0
6.34,0.7799,2.63,-11.05,-46.0643,0
5.8,0.6834,2.3,-11.13,-46.9763,0
8.85,1.0854,3.46,-10.95,-45.3705,0
3.73,0.4723,1.31,-11.18,-47.6684,0
8.33,0.9896,3.19,-11.06,-45.3731,0
6.86,0.8813,2.97,-10.77,-45.2329,0
4.01,0.4142,1.39,-11.32,-47.6695,0
8.25,0.9773,3.09,-11.11,-45.8813,0
6.19,0.7516,2.53,-11.08,-46.4189,0
6.08,0.7328,2.47,-11.12,-46.2874,0
5.25,0.593,2.0,-11.26,-46.7582,0
5.58,0.6463,2.18,-11.21,-46.7561,0
5.87,0.6961,2.34,-11.16,-46.5738,0
6.67,0.8427,2.84,-10.85,-46.0611,0
7.47,0.8411,2.68,-11.2,-46.0655,0
6.09,0.7345,2.47,-11.09,-46.5724,0
0.0,0.0,0.0,-11.43,-48.3636,0
5.98,0.7153,2.41,-11.14,-46.4204,0
9.56,1.1917,3.74,-10.95,-44.8715,0
9.51,1.1849,3.73,-10.94,-44.785,0
6.58,0.8265,2.78,-10.94,-45.8811,0
8.52,1.1624,3.19,-10.88,-45.879,0
5.96,0.7117,2.4,-11.15,-46.4205,0
6.0,0.7182,2.42,-11.15,-46.1718,0
5.12,0.5722,1.93,-11.26,-46.9794,0
6.26,0.7656,2.58,-11.07,-46.1693,0
5.6,0.6491,2.19,-11.22,-46.5757,0
5.82,0.6861,2.31,-11.18,-46.4217,0
8.34,0.9977,3.18,-11.07,-45.5947,0
6.64,0.8374,2.82,-10.82,-46.283,0
6.45,0.8017,2.7,-11.01,-45.9687,0
6.1,0.7356,2.48,-11.12,-46.2873,0
6.42,0.7951,2.68,-11.04,-45.7308,0
4.69,0.6466,1.79,-10.97,-47.2629,0
2.63,0.3044,0.84,-11.33,-47.6728,0
8.07,0.9454,2.98,-11.14,-46.0632,0
4.89,0.538,1.81,-11.29,-46.9807,0
6.14,0.7438,2.5,-11.04,-46.7531,0
5.51,0.6351,2.14,-11.23,-46.5763,0
6.66,0.8416,2.83,-10.74,-46.4157,0
4.15,0.5443,1.51,-11.17,-47.265,0
8.59,1.0343,3.33,-10.99,-45.1905,0
6.44,0.7995,2.69,-11.02,-45.8827,0
6.4,0.7921,2.67,-10.99,-46.2848,0
8.78,1.0865,3.49,-10.89,-44.9669,0
6.1,0.7361,2.48,-11.12,-46.2873,0
6.58,0.8253,2.78,-10.96,-45.7286,0
6.4,0.7918,2.67,-11.01,-46.168,0
6.59,0.8274,2.79,-10.95,-45.8018,0
5.39,0.6156,2.07,-11.24,-46.7572,0
6.62,0.834,2.81,-10.92,-45.8013,0
6.51,0.8117,2.73,-10.95,-46.1671,0
8.6,1.0387,3.3,-11.03,-45.5937,0
9.03,1.1115,3.58,-10.83,-44.9019,0
9.26,1.1496,3.65,-10.87,-45.4742,0
6.32,0.7758,2.61,-11.06,-46.0645,0
4.35,0.5809,1.61,-11.16,-46.9792,0
6.67,0.8445,2.84,-10.87,-45.88,0
5.73,0.6707,2.26,-11.19,-46.5748,0
5.15,0.5776,1.95,-11.23,-47.2642,0
8.38,1.0072,3.22,-11.06,-45.4773,0
6.07,0.731,2.46,-11.13,-46.2875,0
5.77,0.6787,2.29,-11.14,-46.9764,0
9.46,1.1589,3.69,-10.85,-45.5914,0
6.86,0.8814,2.97,-10.76,-45.3229,0
1.9,0.2089,0.58,-11.37,-47.6783,0
6.44,0.7999,2.69,-11.02,-45.8827,0
9.58,1.189,3.8,-10.74,-45.1866,0
6.6,0.8302,2.8,-10.93,-45.8809,0
6.58,0.8253,2.78,-10.97,-45.6604,0
8.85,1.0948,3.51,-10.89,-45.0353,0
6.46,0.8035,2.71,-10.99,-46.063,0
6.0,0.7189,2.42,-11.14,-46.4202,0
6.01,0.7465,2.05,-11.19,-46.2892,0
6.36,0.784,2.64,-11.02,-46.2851,0
3.09,0.3706,1.03,-11.29,-47.6706,0
6.57,0.823,2.77,-10.79,-46.5697,0
6.72,0.8536,2.87,-10.76,-46.1653,0
6.37,0.7866,2.65,-11.03,-46.1682,0
6.51,0.8124,2.74,-10.98,-45.9681,0
5.41,0.7977,2.21,-10.58,-46.7517,0
5.84,0.6904,2.32,-11.18,-46.4215,0
5.69,0.6904,1.9,-11.22,-46.5758,0
4.46,0.6011,1.67,-11.15,-46.7578,0
2.57,0.2967,0.82,-11.34,-47.6731,0
6.21,0.7775,2.14,-11.17,-46.2884,0
4.49,0.6072,1.68,-11.12,-46.9783,0
9.96,1.2504,3.98,-10.61,-45.2723,0
2.22,0.2493,0.69,-11.36,-47.6754,0
6.67,0.8439,2.84,-10.86,-45.9664,0
3.63,0.4564,1.27,-11.26,-47.2676,0
7.13,0.9183,2.52,-11.05,-46.5719,0
9.22,1.1569,3.7,-10.76,-44.9006,0
3.22,0.3905,1.08,-11.3,-47.2704,0
6.02,0.7483,2.06,-11.18,-46.2891,0
7.92,0.936,3.0,-11.12,-45.4794,0
5.97,0.7135,2.4,-11.16,-46.1721,0
5.75,0.6749,2.27,-11.21,-46.1745,0
8.5,1.0163,3.21,-11.07,-45.8805,0
6.38,0.788,2.65,-10.98,-46.4175,0
7.27,0.8219,2.58,-11.22,-46.2874,0
4.21,0.5555,1.54,-11.19,-46.98,0
6.03,0.7231,2.43,-11.13,-46.42,0
3.68,0.4634,1.28,-11.25,-47.2674,0
6.84,0.8776,2.96,-10.71,-45.7987,0
7.89,0.926,2.81,-11.08,-46.9754,0
6.52,0.8145,2.74,-10.96,-46.0624,0
3.99,0.3977,1.22,-11.35,-46.9861,0
6.25,0.7628,2.57,-11.07,-46.2861,1
3.99,0.3977,1.22,-11.35,-46.9861,0
5.25,0.5924,1.99,-11.26,-46.7582,0
5.89,0.6983,2.35,-11.17,-46.2892,0
8.39,1.0021,3.18,-11.08,-45.7274,0
6.15,0.7451,2.51,-11.1,-46.2869,0
3.98,0.3963,1.22,-11.35,-46.9861,0
3.92,0.0,1.31,-27.33,-70.7575,0
1.68,0.0,0.51,-27.37,-71.8585,0
9.08,0.4271,3.43,-26.61,-69.5479,0
14.4,0.3896,4.94,-26.88,-66.7728,0
2.37,0.0,0.79,-27.32,-71.8544,0
10.85,0.2723,3.76,-27.01,-67.9867,1
8.96,0.4504,3.32,-26.74,-70.2403,0
1.91,0.0,0.68,-27.35,-71.4492,0
11.29,0.2527,4.03,-26.97,-66.9178,0
3.19,0.0,1.16,-27.31,-70.9418,0
3.19,0.0,1.16,-27.31,-70.9419,0
3.34,0.0,1.24,-27.3,-70.7604,0
3.36,0.0,1.25,-27.29,-70.76,0
9.18,0.3203,3.28,-26.95,-68.9644,0
6.08,0.2582,1.91,-27.21,-70.4727,0
7.62,0.2267,2.65,-27.12,-68.8662,0
8.04,0.2586,2.79,-27.1,-69.0863,0
10.6,0.4394,3.87,-26.88,-68.1559,0
10.91,0.5339,4.06,-26.77,-68.1687,0
0.0,0.0,0.0,-27.39,-72.5603,0
9.75,0.6715,3.71,-26.35,-70.7498,1
14.39,0.6944,5.61,-26.28,-67.5786,1
3.63,0.0,1.39,-27.23,-70.9355,0
13.65,0.585,5.2,-26.48,-67.9836,1
3.93,0.0,1.32,-27.32,-70.7558,0
8.99,0.3721,3.08,-27.08,-68.6837,1
10.38,0.5848,3.75,-26.71,-70.0591,1
9.32,0.5206,3.28,-26.95,-68.8677,1
7.53,0.2983,2.72,-27.02,-69.6588,1
14.46,0.5133,5.07,-26.81,-65.8726,1
8.54,0.5482,3.0,-26.93,-69.5587,1
10.11,0.567,3.62,-26.87,-68.7465,1
7.68,0.3782,2.61,-26.95,-71.159,1
13.58,0.5475,5.19,-26.49,-67.0693,0
11.23,0.6881,4.21,-26.46,-69.7711,0
15.27,0.644,5.8,-26.45,-66.3777,1
15.62,0.5986,5.91,-26.28,-68.0438,0
8.05,0.3624,2.68,-27.07,-70.4665,0
10.46,0.4641,3.76,-26.91,-68.7423,0
15.85,0.6291,6.02,-26.43,-66.44,0
9.63,0.7235,3.71,-26.44,-70.2421,0
15.31,0.5516,5.72,-26.5,-67.5754,0
8.36,0.3083,2.82,-27.11,-69.6582,0
4.01,0.0,1.62,-27.1,-70.3479,0
10.81,0.4999,3.8,-26.85,-69.6569,0
11.74,0.6261,4.49,-26.59,-67.9443,0
7.23,0.2994,2.54,-27.08,-70.0642,0
5.43,0.0,2.01,-27.25,-68.9981,0
19.56,1.0299,7.16,0.0,-70.4619,0
5.46,0.293,1.82,-27.18,-70.7578,0
13.81,0.498,4.98,-26.78,-66.89,0
12.48,0.5087,4.39,-26.84,-67.9879,0
11.03,0.3083,3.76,-27.02,-68.6774,0
10.2,0.6537,3.93,-26.56,-69.7724,1
8.13,0.4459,2.87,-27.0,-70.0651,0
8.44,0.5638,3.05,-26.8,-70.753,0
12.59,0.6485,4.87,-26.33,-68.8563,1
5.05,0.0,1.82,-27.27,-69.6614,0
3.52,0.0,1.34,-27.27,-70.7571,0
6.95,0.3387,2.36,-27.1,-70.7552,0
9.89,0.4709,3.48,-26.8,-70.4629,0
10.21,0.2678,3.45,-27.08,-68.2747,0
11.65,0.7274,4.44,-26.44,-68.963,1
3.0,0.0,1.06,-27.31,-71.4468,0
0.0,0.0,0.0,-27.39,-72.5415,0
2.06,0.0,0.66,-27.36,-71.8539,0
15.3,0.5872,5.82,-26.47,-66.1061,1
16.81,0.7293,6.62,-25.99,-66.3727,1
7.34,0.2357,2.42,-27.19,-69.3761,0
3.5,0.0,1.17,-27.33,-70.2558,0
5.35,0.0,1.96,-27.26,-69.5543,0
3.47,0.0,1.31,-27.27,-70.9376,0
2.71,0.0,0.93,-27.29,-71.8518,0
7.56,0.3359,2.67,-27.04,-70.2445,0
0.0,0.0,0.0,-27.39,-72.5455,0
5.2,0.0,1.89,-27.28,-69.1536,0
4.39,0.0,1.51,-27.31,-70.0672,0
5.12,0.0,1.91,-27.2,-69.9085,0
11.87,0.7308,4.85,-25.78,-69.5466,0
7.87,0.2683,2.56,-27.14,-70.0664,0
8.4,0.6545,3.19,-26.65,-70.4655,0
2.01,0.0,0.64,-27.36,-71.8545,0
1.17,0.0,0.37,-27.38,-71.8583,0
3.99,0.0,1.27,-27.31,-71.1633,0
13.84,0.7611,5.35,-26.31,-67.16,1
15.64,0.7525,6.09,-26.2,-65.4662,1
15.59,0.7576,6.06,-26.17,-65.8794,1
14.41,0.638,5.36,-26.55,-67.0713,1
0.0,1.0435,0.0,-22.18,-68.9598,0
10.13,0.6612,3.87,-26.58,-69.8395,1
14.99,0.7436,5.82,-26.19,-66.1565,1
4.65,0.3929,1.6,-27.14,-71.4547,0
14.83,0.7201,5.84,-25.91,-68.6714,1
14.35,0.5975,5.28,-26.43,-68.9601,1
10.84,0.444,3.74,-26.94,-68.175,1
12.72,0.5593,4.7,-26.72,-67.7253,1
4.9,0.0,1.74,-27.3,-69.0066,0
13.74,0.709,5.27,-26.41,-67.4769,1
9.3,0.4692,3.17,-26.99,-69.377,1
12.7,0.625,4.71,-26.65,-67.9885,1
13.0,0.6674,4.89,-26.52,-68.2733,1
13.52,0.6986,5.16,-26.45,-67.7143,1
11.25,0.4477,3.85,-26.92,-68.9663,1
10.07,0.3078,3.33,-27.06,-69.3706,0
11.26,0.5179,4.02,-26.76,-69.6561,0
9.4,0.3387,3.37,-26.94,-69.0813,1
11.96,0.7219,4.58,-26.38,-69.1435,1
0.0,0.0,0.0,-27.39,-72.542,0
12.36,0.6552,4.58,-26.62,-68.1229,1
13.67,0.6309,4.98,-26.61,-68.0493,1
17.43,0.6658,6.06,-23.92,-66.6058,0
9.07,0.4258,3.02,-26.99,-70.0662,1
1.4,0.0,0.46,-27.37,-71.8543,0
3.59,0.0,1.16,-27.34,-71.1602,0
17.73,0.5768,5.87,-23.71,-68.2732,0
11.56,0.5836,4.31,-26.72,-68.4537,0
3.52,0.0,1.33,-27.24,-71.1575,0
2.87,0.0,0.95,-27.27,-71.8541,0
5.73,0.0,2.17,-27.07,-70.4621,0
10.34,0.7219,4.03,-26.41,-69.8367,0
6.62,0.0,2.49,-27.1,-68.7476,0
17.64,0.7543,7.08,-25.86,0.0,1
0.0,0.0,0.0,-27.39,-72.5536,0
13.22,0.5046,4.98,-26.66,-67.1772,1
14.89,0.7361,5.88,-26.19,-66.8871,1
8.99,0.5479,3.29,-26.81,-70.3481,0
11.87,0.4163,4.08,-26.84,-69.7713,1
13.8,0.5766,5.0,-26.58,-68.9608,1
9.19,0.4852,3.37,-26.82,-70.063,1
0.0,0.0,0.0,-27.39,-72.5508,0
8.95,0.6418,3.33,-26.68,-70.466,0
9.56,0.2674,3.13,-27.12,-68.9679,0
10.03,0.4666,3.56,-26.97,-68.2785,0
9.76,0.3971,3.46,-27.0,-68.4099,0
15.19,0.7265,6.06,-25.68,-68.4481,1
15.37,0.5243,5.78,-26.58,-65.8667,1
14.4,0.6962,5.41,-26.48,-66.736,1
15.5,0.7473,5.71,-26.36,-66.2858,1
17.13,0.7223,6.43,-26.24,-66.6005,1
9.28,0.2364,2.94,-27.12,-69.376,1
12.92,0.6753,4.85,-26.56,-67.8982,1
12.35,0.7297,4.78,-26.18,-69.3643,0
15.88,0.5621,5.32,-23.81,-68.3915,0
13.79,0.5909,5.03,-26.67,-67.4764,1
12.93,0.6545,5.0,-26.35,-68.6737,1
15.74,0.6509,5.19,-23.9,-68.9693,0
10.48,0.6256,4.04,-26.53,-69.7735,0
12.92,0.6753,4.85,-26.56,-67.8982,1
11.52,0.5708,4.17,-26.75,-69.0829,0
8.8,0.2586,2.83,-27.14,-69.374,0
14.03,0.5457,5.08,-26.7,-67.2517,0
14.12,0.6094,5.16,-26.57,-68.2702,0
0.0,0.0,0.0,-27.39,-72.5497,0
14.54,0.6556,5.67,-25.96,-68.9585,0
9.94,0.4455,3.5,-26.8,-70.4636,1
0.0,0.0,0.0,-27.39,-72.5505,0
9.27,0.6057,3.44,-26.75,-70.0621,0
13.31,0.6468,5.01,-26.44,-68.9617,0
9.34,0.4862,3.35,-26.58,-71.1557,0
2.56,0.0,0.78,-27.36,-71.1681,0
6.25,0.0,2.28,-27.15,-70.2428,0
10.61,0.5099,3.86,-26.82,-69.1456,1
13.82,0.5643,5.06,-26.67,-67.4251,1
14.06,0.7019,5.43,-26.25,-68.4512,1
8.1,0.2946,2.71,-27.13,-69.6591,0
16.34,0.8243,6.42,-26.02,-64.6343,1
12.52,0.7504,4.89,-26.41,-66.9787,1
2.44,0.0,0.81,-27.34,-71.8508,0
11.69,0.7004,4.49,-26.55,-67.8343,1
11.41,0.7063,4.36,-26.57,-67.8725,1
11.9,0.6698,4.6,-26.53,-67.4286,1
10.55,0.5682,3.84,-26.81,-69.0831,0
8.73,0.5031,3.16,-26.94,-69.5569,1
10.11,0.422,3.59,-26.98,-68.457,1
10.17,0.7417,3.96,-26.18,-70.4625,1
11.53,0.3562,4.2,-26.78,-68.8085,0
11.1,0.3154,3.83,-26.97,-68.677,0
8.71,0.382,2.96,-27.08,-68.9706,0
12.33,0.3873,4.33,-26.92,-66.9553,0
10.76,0.5364,3.92,-26.78,-69.3677,0
11.06,0.7717,4.4,-25.77,-70.4616,1
14.93,0.4693,5.15,-26.75,-67.8666,0
1.46,0.0,0.48,-27.37,-71.8534,0
2.05,0.0,0.66,-27.34,-71.8577,0
14.53,0.7611,5.72,-25.61,-69.3633,0
3.45,0.0,1.3,-27.26,-71.1582,0
10.5,0.6273,4.05,-26.59,-69.3305,0
10.57,0.6327,4.09,-26.57,-69.3302,0
10.64,0.3032,3.61,-27.02,-68.86,1
2.38,0.0,0.92,-27.32,-70.9381,0
10.97,0.5756,4.02,-26.69,-69.654,0
1.97,0.0,0.71,-27.33,-71.8483,0
15.81,0.8566,5.47,-23.27,-70.0618,0
2.51,0.0,0.84,-27.31,-71.8532,0
2.01,0.0,0.64,-27.34,-71.8582,0
1.43,0.0,0.47,-27.37,-71.854,0
10.49,0.3032,3.51,-27.06,-68.9654,0
10.57,0.6696,4.1,-26.42,-70.0595,0
2.62,0.0,0.89,-27.35,-71.1697,0
3.64,0.0,1.4,-27.23,-70.9354,0
9.74,0.5381,3.7,-26.7,-69.5012,0
0.0,0.0,0.0,-27.39,-72.5523,0
11.7,0.5591,4.38,-26.56,-69.3669,0
1.34,0.0,0.43,-27.37,-71.8552,0
11.21,0.2714,3.98,-26.89,-67.3581,0
0.0,0.0,0.0,-27.39,-72.5439,0
3.27,0.0,1.2,-27.27,-71.4445,0
11.21,0.2714,3.98,-26.89,-67.3581,0
0.0,0.0,0.0,-27.39,-72.5474,0
8.35,0.3601,3.09,-26.85,-69.5503,0
2.13,0.0,0.68,-27.36,-71.8533,0
17.56,0.8741,6.22,-23.07,-68.9669,0
14.92,0.4783,4.8,-24.11,-68.1718,0
15.31,0.7186,5.23,-23.33,-70.0612,0
5.17,0.4504,1.83,-26.97,-71.8498,0
3.04,0.0,1.08,-27.31,-71.4464,0
14.29,0.7104,4.84,-23.77,-69.3726,0
12.34,0.6937,4.64,-26.54,-68.3024,0
7.4,0.2946,2.65,-27.05,-69.7769,0
5.66,0.0,1.93,-27.22,-70.4698,0
3.08,0.0,1.1,-27.31,-71.1626,0
5.36,0.0,1.83,-27.25,-70.3542,0
12.75,0.6829,4.27,-23.5,-71.1606,0
4.99,0.4304,1.75,-27.01,-71.8504,0
10.24,0.527,3.66,-26.84,-69.6558,1
11.45,0.4634,3.92,-26.92,-68.9655,0
14.87,0.6155,5.54,-26.49,-67.7591,1
8.2,0.2815,2.82,-27.1,-69.3723,0
10.56,0.5228,3.82,-26.82,-69.3682,1
16.87,0.6297,6.12,-26.5,-66.5578,0
5.56,0.25,1.79,-27.21,-70.7611,0
4.89,0.0,1.77,-27.25,-70.2445,0
12.23,0.4099,4.25,-26.94,-67.6469,0
1.75,0.0,0.6,-27.35,-71.8502,0
13.95,0.5016,5.05,-26.77,-66.0071,0
15.53,0.6607,5.78,-26.5,-65.7974,1
10.44,0.306,3.51,-27.04,-69.083,0
14.07,0.5821,5.14,-26.71,-65.932,1
13.21,0.6522,4.9,-26.56,-67.43,1
16.13,0.6621,6.17,-26.37,-65.9711,0
14.08,0.7187,5.44,-26.41,-66.4223,0
15.02,0.7588,5.81,-26.24,-65.538,1
18.02,0.7578,7.01,-25.94,-65.9693,1
14.07,0.6441,5.41,-26.12,-69.2465,0
10.72,0.6818,4.18,-26.53,-68.9964,0
15.89,0.6699,6.04,-26.35,-67.0665,1
14.63,0.6776,5.48,-26.49,-66.9172,0
12.05,0.7104,4.59,-26.51,-67.676,1
16.1,0.7367,6.1,-26.3,-65.6423,0
14.61,0.8176,5.8,-25.98,-67.2603,0
14.61,0.75,5.53,-26.32,-67.1757,0
12.99,0.6627,4.82,-26.58,-67.2984,1
15.01,0.7497,5.75,-26.33,-65.795,0
13.97,0.6841,5.2,-26.56,-66.2313,0
13.09,0.78,5.12,-26.22,-67.5836,0
15.28,0.827,6.14,-25.85,-66.9718,0
14.17,0.6361,5.27,-26.54,-67.1768,0
11.83,0.664,4.4,-26.64,-68.3045,0
14.23,0.7276,5.52,-26.38,-66.4214,0
15.63,0.7889,6.07,-26.16,-65.6398,0
13.53,0.7738,5.1,-26.3,-67.7633,0
13.41,0.7879,5.05,-26.28,-67.6683,1
13.29,0.6217,5.01,-26.61,-67.4291,0
13.42,0.7765,5.17,-26.31,-67.2178,0
12.07,0.6658,4.52,-26.62,-68.1221,0
14.25,0.8256,5.45,-26.11,-66.9542,0
10.78,0.5021,3.97,-26.79,-68.8095,0
17.96,0.6966,6.72,-26.32,-64.7699,0
8.35,0.442,2.99,-26.87,-70.7514,0
1.77,0.0,0.61,-27.36,-71.1709,0
8.63,0.3126,2.95,-27.12,-68.1298,0
13.82,0.6157,4.97,-26.65,-67.5837,0
13.41,0.7152,5.13,-26.4,-67.7642,0
10.34,0.7801,4.08,-26.34,-69.2528,0
14.04,0.7453,5.44,-26.31,-67.3584,0
15.04,0.7902,5.73,-26.22,-66.484,0
12.8,0.5172,4.57,-26.8,-67.6997,0
13.86,0.8396,5.52,-25.88,-67.6814,0
13.87,0.7561,5.2,-26.37,-67.3593,0
16.23,0.6756,5.89,-26.4,-67.292,0
15.26,0.8166,6.13,-25.65,-68.1128,0
12.61,0.8019,4.95,-26.22,-67.43,0
13.31,0.4985,4.51,-26.83,-67.9886,0
0.0,0.0,0.0,-27.39,-72.5496,0
17.14,0.7689,6.62,-26.05,-65.7729,0
14.93,0.8436,6.01,-25.77,-67.0932,0
12.96,0.7937,5.11,-26.03,-68.8071,0
15.36,0.7009,5.87,-26.38,-66.2248,0
17.76,0.8593,6.94,-25.49,-66.9693,0
15.09,0.843,6.05,-25.86,-66.6237,0
15.13,0.7347,5.74,-26.14,-68.4498,0
14.78,0.8102,5.59,-26.0,-68.2699,0
8.77,0.7686,3.49,-26.45,-69.5555,0
9.41,0.6754,3.56,-26.59,-70.2442,0
10.41,0.6837,4.02,-26.56,-69.2194,0
9.53,0.7892,3.77,-26.37,-69.2959,0
11.91,0.7689,4.52,-26.32,-69.0821,0
13.5,0.7147,5.15,-26.43,-67.6996,0
12.95,0.6128,4.84,-26.62,-68.0504,0
10.54,0.3791,3.88,-26.8,-68.674,0
15.14,0.5415,5.64,-26.63,-66.3765,0
14.0,0.5964,5.38,-26.28,-68.5547,0
10.12,0.7026,3.91,-26.58,-69.2181,0
11.08,0.3593,3.75,-26.97,-69.368,0
15.12,0.7322,5.7,-26.33,-67.3066,0
4.89,0.0,1.73,-27.28,-70.0642,0
11.66,0.7375,4.46,-26.42,-68.6788,0
5.95,0.0,1.96,-27.27,-70.065,0
9.69,0.7519,3.78,-26.43,-69.7764,0
8.57,0.5134,3.08,-26.68,-71.1551,1
8.59,0.5756,3.12,-26.77,-70.7526,0
11.21,0.4868,3.59,-24.16,-70.0685,0
3.3,0.0,1.22,-27.3,-70.94,0
10.55,0.5436,3.4,-23.98,-71.1647,0
13.63,0.8087,5.33,-25.98,-68.6742,0
12.13,0.7939,5.0,-25.57,-69.5462,1
9.66,0.6522,3.55,-26.73,-69.2217,0
0.0,0.0,0.0,-27.39,-72.5463,0
10.44,0.475,3.73,-26.69,-70.4628,1
7.53,0.2445,2.5,-27.18,-69.3753,0
12.82,0.522,4.55,-26.73,-68.9628,0
14.82,0.6393,4.94,-23.6,-70.0631,0
5.2,0.0,1.9,-27.21,-70.4645,0
11.54,0.4081,4.2,-26.68,-69.212,0
3.56,0.0,1.36,-27.27,-70.6048,0
11.15,0.5021,4.19,-26.61,-68.1164,0
6.48,0.2615,2.2,-27.16,-70.2493,0
7.51,0.0,2.61,-27.22,-68.6818,0
3.75,0.0,1.47,-27.21,-70.6012,0
6.57,0.2071,2.12,-27.23,-69.3794,0
2.77,0.0,0.96,-27.33,-71.449,0
11.77,0.5964,4.27,-26.58,-70.0588,0
11.31,0.5748,4.08,-26.74,-69.3704,1
9.42,0.2485,3.08,-27.12,-68.9694,0
11.71,0.5816,4.39,-26.7,-68.2715,0
3.17,0.0,1.15,-27.31,-71.1614,0
22.5,0.0,8.42,-22.28,-66.8452,0
5.67,0.0,2.14,-27.18,-69.8363,0
5.19,0.0,1.88,-27.23,-69.381,0
2.25,0.0,0.73,-27.35,-71.8522,0
15.34,0.4564,5.31,-26.77,-67.4618,0
4.43,0.0,1.52,-27.31,-70.068,0
9.34,0.6,3.46,-26.76,-69.8429,0
7.54,0.3799,2.61,-27.02,-70.7535,0
12.28,0.5008,4.53,-26.74,-67.26,1
15.43,0.5839,5.68,-26.58,-66.1998,0
13.36,0.5418,4.84,-26.77,-66.3859,1
12.36,0.4999,4.53,-26.73,-68.7406,0
11.13,0.2594,3.91,-26.96,-67.6692,0
13.1,0.526,4.71,-26.77,-67.0755,0
11.96,0.5205,4.35,-26.76,-68.4572,0
13.36,0.5199,4.84,-26.71,-67.5817,0
12.99,0.5206,4.66,-26.79,-67.076,0
13.7,0.6232,5.22,-26.48,-67.7621,0
12.83,0.6186,4.77,-26.56,-68.9629,0
12.68,0.5374,4.69,-26.7,-68.1685,0
15.96,0.7651,6.25,-26.16,-65.1554,0
10.41,0.4396,3.76,-26.79,-69.7706,0
10.73,0.388,3.78,-26.87,-69.7723,0
18.26,0.7883,7.12,-25.76,-66.596,1
15.5,0.615,5.86,-26.53,-64.9763,1
9.84,0.6391,3.72,-26.44,-70.7507,0
12.28,0.3334,4.06,-27.0,-67.3009,0
13.93,0.5877,5.11,-26.68,-66.6695,0
16.25,0.6491,6.07,-26.41,-66.6005,0
12.7,0.4923,4.52,-26.85,-66.8553,0
12.86,0.4917,4.56,-26.81,-68.271,0
11.96,0.6211,4.53,-26.45,-69.3649,0
13.69,0.7496,5.44,-26.24,-66.9526,0
11.02,0.2398,3.79,-27.03,-67.7663,0
11.78,0.471,4.08,-26.9,-67.9905,0
2.78,0.0,0.86,-27.36,-71.166,0
12.31,0.5983,4.53,-26.68,-68.4567,0
10.86,0.2341,3.73,-27.04,-67.7668,0
8.32,0.3136,2.83,-27.07,-69.7757,0
7.06,0.0,2.42,-27.24,-68.7488,0
15.06,0.6714,5.69,-26.24,-68.3854,0
10.3,0.61,3.94,-25.49,-71.1534,1
5.82,0.5265,2.14,-26.73,-71.848,0
14.24,0.6291,5.51,-26.41,-67.3563,0
11.9,0.676,4.51,-26.58,-67.6185,0
13.79,0.6762,5.27,-26.47,-67.3873,0
14.82,0.6062,5.57,-26.56,-66.1981,0
14.3,0.7,5.57,-25.64,-69.6505,0
19.26,0.7783,7.32,-26.01,-64.7703,0
12.85,0.3655,4.27,-26.95,-67.5856,0
14.49,0.6563,5.42,-26.56,-66.2286,0
14.53,0.6585,5.44,-26.55,-66.2284,0
14.69,0.5841,5.49,-26.55,-66.694,0
16.2,0.7656,6.26,-26.17,-66.2582,0
13.5,0.6163,4.9,-26.58,-68.6753,0
7.89,0.3038,2.55,-27.11,-70.4694,0
15.98,0.7874,6.53,-25.89,-64.6561,1
15.26,0.7324,6.09,-26.11,-66.4456,1
12.32,0.5123,4.5,-26.72,-68.9632,1
16.13,0.7451,6.26,-26.18,-65.5685,0
15.73,0.7643,6.37,-25.97,-65.7492,1
12.8,0.5638,4.74,-26.57,-69.2489,1
15.14,0.7915,6.05,-25.74,-68.2668,0
13.19,0.6659,5.06,-26.35,-68.453,0
7.39,0.5156,2.6,-26.97,-70.4724,1
13.2,0.6501,4.97,-26.5,-68.4538,0
13.88,0.6554,5.32,-26.32,-68.6737,0
13.22,0.6385,4.97,-26.59,-67.7644,0
14.06,0.5729,5.16,-26.66,-67.0313,0
1.91,0.0,0.68,-27.35,-71.4492,0
14.3,0.747,5.41,-26.34,-67.1759,0
14.65,0.6273,5.5,-26.5,-67.0279,0
