@RELATION scores

@ATTRIBUTE bm25_score	 NUMERIC
@ATTRIBUTE okapi_tf_score	   NUMERIC
@ATTRIBUTE tf_idf_score	     NUMERIC
@ATTRIBUTE lm_laplace_score	       NUMERIC
@ATTRIBUTE lm_jelinik_mercer	     NUMERIC
@ATTRIBUTE Score	          REAL

@Data
5.42,0.6209,2.09,-11.22,-46.9779,?
8.23,0.9874,3.16,-11.07,-45.3732,?
6.63,0.8349,2.81,-10.93,-45.7279,?
5.89,0.6992,2.35,-11.17,-46.2891,?
5.97,0.7137,2.4,-11.15,-46.4204,?
6.34,0.7809,2.63,-11.06,-45.9699,?
8.56,1.026,3.24,-11.06,-45.8803,?
6.36,0.7847,2.64,-11.05,-45.8837,?
6.02,0.7223,2.43,-11.14,-46.288,?
2.74,0.3197,0.89,-11.33,-47.6722,?
6.59,0.8269,2.78,-10.95,-45.7285,?
6.77,0.8596,2.36,-11.11,-46.5727,?
6.22,0.771,2.12,-11.17,-46.5741,?
6.36,0.7842,2.64,-11.05,-45.9697,?
3.68,0.4634,1.28,-11.25,-47.2674,?
10.39,1.3206,4.18,-10.42,-45.3664,?
8.91,1.0985,3.55,-10.82,-44.7313,?
6.89,0.887,2.99,-10.69,-45.5919,?
9.14,1.1364,3.67,-10.72,-44.6303,?
6.44,0.7982,2.69,-11.02,-45.9689,?
9.92,1.2285,3.87,-10.89,-44.9655,?
6.09,0.734,2.47,-11.14,-45.973,?
4.72,0.513,1.73,-11.29,-47.2659,?
3.18,0.3112,1.05,-11.37,-47.6725,?
9.04,1.1112,3.58,-10.84,-44.9662,?
3.18,0.3112,1.05,-11.37,-47.6725,?
6.0,0.7372,2.03,-11.19,-46.5748,?
6.52,0.814,2.74,-11.0,-45.6612,?
5.87,0.6954,2.34,-11.18,-46.2894,?
6.35,0.7816,2.63,-10.91,-46.7521,?
5.45,0.6255,2.11,-11.23,-46.7569,?
6.0,0.7178,2.42,-11.15,-46.2882,?
4.6,0.5322,1.46,-11.29,-46.9814,?
7.29,0.9546,2.62,-11.02,-46.2851,?
8.57,1.0347,3.29,-11.04,-45.5938,?
6.53,0.8172,2.75,-10.97,-45.8816,?
4.14,0.5433,1.51,-11.2,-46.9805,?
4.18,0.5498,1.52,-11.16,-47.2649,?
2.79,0.3266,0.91,-11.32,-47.6719,?
6.65,0.8402,2.83,-10.91,-45.7275,?
11.59,1.3956,4.29,-10.9,-45.0329,?
8.47,1.0108,3.25,-11.03,-45.3725,?
6.34,0.7911,2.17,-11.16,-46.5738,?
3.35,0.4101,1.14,-11.26,-47.6696,?
10.4,1.3397,4.16,-10.75,-45.1858,?
3.29,0.402,1.11,-11.3,-47.2698,?
5.54,0.6404,2.16,-11.23,-46.424,?
5.08,0.5658,1.91,-11.24,-47.2645,?
4.1,0.5364,1.49,-11.18,-47.2652,?
4.26,0.5638,1.56,-11.14,-47.2646,?
5.19,0.5836,1.97,-11.25,-46.9791,?
6.06,0.7428,2.04,-11.18,-46.9774,?
6.98,0.8928,2.45,-11.08,-46.5722,?
9.29,1.1317,3.61,-10.89,-45.5919,?
6.28,0.7689,2.59,-11.05,-46.2858,?
5.98,0.7148,2.41,-11.13,-46.5731,?
5.85,0.6918,2.33,-11.18,-46.4214,?
6.45,0.8017,2.7,-11.01,-45.9687,?
5.93,0.706,2.38,-11.16,-46.2888,?
7.85,0.9183,2.93,-11.15,-45.7294,?
6.65,0.8389,2.82,-10.86,-46.0613,?
8.29,0.9147,2.7,-11.2,-46.2864,?
6.18,0.765,2.1,-11.18,-46.5743,?
4.84,0.6769,1.88,-10.99,-46.9764,?
4.24,0.4447,1.5,-11.33,-47.2681,?
4.11,0.4689,1.29,-11.32,-46.5833,?
8.29,0.9147,2.7,-11.2,-46.2864,?
5.04,0.5932,1.63,-11.28,-46.1778,?
5.95,0.7087,2.39,-11.12,-46.7541,?
7.12,0.9494,2.62,-10.99,-45.7286,?
6.01,0.7196,2.42,-11.15,-46.2881,?
4.9,0.5398,1.82,-11.29,-46.9806,?
3.59,0.4495,1.25,-11.26,-47.2679,?
5.74,0.6735,2.27,-11.2,-46.2906,?
9.38,1.1612,3.65,-10.89,-45.8782,?
6.6,0.8307,2.8,-10.96,-45.5363,?
10.1,1.258,3.95,-10.85,-45.0698,?
8.35,0.9925,3.2,-11.05,-45.373,?
8.52,1.1677,3.2,-10.94,-45.1896,?
5.67,0.6618,2.23,-11.21,-46.4229,?
6.4,0.7911,2.66,-11.05,-45.8042,?
3.19,0.3869,1.07,-11.31,-47.2706,?
6.66,0.8416,2.83,-10.74,-46.4157,?
5.75,0.6743,2.27,-11.2,-46.2905,?
6.75,0.7353,2.33,-11.25,-46.2895,?
6.36,0.7847,2.64,-10.96,-46.5708,?
5.99,0.7169,2.41,-11.15,-46.2882,?
4.66,0.5041,1.7,-11.31,-46.9821,?
0.0,0.0,0.0,-11.43,-48.3628,?
6.64,0.8371,2.82,-10.89,-45.9667,?
8.21,0.9837,3.15,-11.07,-45.3733,?
9.91,1.2287,3.88,-10.73,-45.8773,?
5.68,0.6631,2.23,-11.21,-46.4228,?
5.51,0.6351,2.14,-11.24,-46.4243,?
5.21,0.5861,1.97,-11.26,-46.7585,?
3.44,0.3422,1.15,-11.36,-47.6714,?
6.66,0.8415,2.83,-10.92,-45.5953,?
7.89,0.9433,3.05,-11.09,-45.1144,?
6.16,0.7475,2.52,-11.1,-46.2868,?
7.35,0.8595,2.78,-11.17,-45.1976,?
6.66,0.8418,2.83,-10.92,-45.5953,?
8.57,1.0342,3.34,-10.98,-45.111,?
8.67,1.059,3.43,-10.91,-44.8434,?
5.94,0.7068,2.38,-11.14,-46.5734,?
7.38,0.858,2.77,-11.18,-45.3779,?
5.71,0.6679,2.25,-11.18,-46.7554,?
6.34,0.7803,2.63,-11.05,-46.0642,?
6.31,0.7741,2.61,-11.08,-45.7324,?
6.59,0.8275,2.79,-10.96,-45.5964,?
6.52,0.8149,2.74,-10.83,-46.5699,?
6.59,0.8277,2.79,-10.94,-45.8017,?
6.74,0.857,2.89,-10.79,-45.9657,?
6.23,0.7593,2.56,-11.08,-46.2862,?
7.52,0.8791,2.83,-11.16,-45.377,?
6.59,0.8275,2.79,-10.95,-45.7284,?
8.35,1.0201,3.29,-10.98,-44.9052,?
6.5,0.8111,2.73,-11.0,-45.8028,?
6.39,0.7889,2.66,-11.02,-46.1681,?
8.92,1.0967,3.54,-10.85,-44.842,?
9.96,1.1543,3.55,-11.12,-44.5014,?
8.77,1.0702,3.46,-10.91,-44.9675,?
8.31,1.0061,3.23,-11.03,-45.1915,?
1.93,0.2119,0.59,-11.37,-47.6781,?
5.72,0.6696,2.25,-11.19,-46.5748,?
8.42,0.9959,3.19,-11.06,-45.5947,?
8.94,1.0958,3.53,-10.87,-44.9666,?
5.4,0.6164,2.08,-11.18,-47.2634,?
5.62,0.6537,2.2,-11.22,-46.2917,?
7.71,0.9046,2.9,-11.15,-45.4805,?
0.0,0.0,0.0,-11.43,-48.3669,?
6.39,0.7888,2.66,-11.05,-45.8834,?
4.92,0.5768,1.58,-11.27,-46.9803,?
6.49,0.8083,2.72,-11.01,-45.6617,?
9.1,1.1295,3.65,-10.75,-44.6791,?
6.71,0.8508,2.86,-10.85,-45.8003,?
6.01,0.7203,2.43,-11.16,-45.9739,?
6.58,0.8254,2.78,-10.87,-46.2835,?
5.95,0.7099,2.39,-11.14,-46.5732,?
6.71,0.8514,2.87,-10.77,-46.1654,?
5.33,0.6057,2.04,-11.23,-46.9784,?
5.23,0.59,1.99,-11.22,-47.264,?
5.56,0.6435,2.17,-11.22,-46.5759,?
8.58,1.0201,3.27,-11.04,-45.5942,?
8.38,0.9897,3.17,-11.07,-45.5949,?
3.85,0.492,1.36,-11.15,-47.6681,?
6.57,0.824,2.77,-10.96,-45.7287,?
9.13,1.1154,3.58,-10.88,-45.2749,?
5.16,0.5795,1.95,-11.26,-46.9792,?
6.43,0.7967,2.68,-11.02,-45.969,?
6.34,0.7799,2.63,-11.05,-46.0643,?
5.8,0.6834,2.3,-11.13,-46.9763,?
8.85,1.0854,3.46,-10.95,-45.3705,?
3.73,0.4723,1.31,-11.18,-47.6684,?
8.33,0.9896,3.19,-11.06,-45.3731,?
6.86,0.8813,2.97,-10.77,-45.2329,?
4.01,0.4142,1.39,-11.32,-47.6695,?
8.25,0.9773,3.09,-11.11,-45.8813,?
6.19,0.7516,2.53,-11.08,-46.4189,?
6.08,0.7328,2.47,-11.12,-46.2874,?
5.25,0.593,2.0,-11.26,-46.7582,?
5.58,0.6463,2.18,-11.21,-46.7561,?
5.87,0.6961,2.34,-11.16,-46.5738,?
6.67,0.8427,2.84,-10.85,-46.0611,?
7.47,0.8411,2.68,-11.2,-46.0655,?
6.09,0.7345,2.47,-11.09,-46.5724,?
0.0,0.0,0.0,-11.43,-48.3636,?
5.98,0.7153,2.41,-11.14,-46.4204,?
9.56,1.1917,3.74,-10.95,-44.8715,?
9.51,1.1849,3.73,-10.94,-44.785,?
6.58,0.8265,2.78,-10.94,-45.8811,?
8.52,1.1624,3.19,-10.88,-45.879,?
5.96,0.7117,2.4,-11.15,-46.4205,?
6.0,0.7182,2.42,-11.15,-46.1718,?
5.12,0.5722,1.93,-11.26,-46.9794,?
6.26,0.7656,2.58,-11.07,-46.1693,?
5.6,0.6491,2.19,-11.22,-46.5757,?
5.82,0.6861,2.31,-11.18,-46.4217,?
8.34,0.9977,3.18,-11.07,-45.5947,?
6.64,0.8374,2.82,-10.82,-46.283,?
6.45,0.8017,2.7,-11.01,-45.9687,?
6.1,0.7356,2.48,-11.12,-46.2873,?
6.42,0.7951,2.68,-11.04,-45.7308,?
4.69,0.6466,1.79,-10.97,-47.2629,?
2.63,0.3044,0.84,-11.33,-47.6728,?
8.07,0.9454,2.98,-11.14,-46.0632,?
4.89,0.538,1.81,-11.29,-46.9807,?
6.14,0.7438,2.5,-11.04,-46.7531,?
5.51,0.6351,2.14,-11.23,-46.5763,?
6.66,0.8416,2.83,-10.74,-46.4157,?
4.15,0.5443,1.51,-11.17,-47.265,?
8.59,1.0343,3.33,-10.99,-45.1905,?
6.44,0.7995,2.69,-11.02,-45.8827,?
6.4,0.7921,2.67,-10.99,-46.2848,?
8.78,1.0865,3.49,-10.89,-44.9669,?
6.1,0.7361,2.48,-11.12,-46.2873,?
6.58,0.8253,2.78,-10.96,-45.7286,?
6.4,0.7918,2.67,-11.01,-46.168,?
6.59,0.8274,2.79,-10.95,-45.8018,?
5.39,0.6156,2.07,-11.24,-46.7572,?
6.62,0.834,2.81,-10.92,-45.8013,?
6.51,0.8117,2.73,-10.95,-46.1671,?
8.6,1.0387,3.3,-11.03,-45.5937,?
9.03,1.1115,3.58,-10.83,-44.9019,?
9.26,1.1496,3.65,-10.87,-45.4742,?
6.32,0.7758,2.61,-11.06,-46.0645,?
4.35,0.5809,1.61,-11.16,-46.9792,?
6.67,0.8445,2.84,-10.87,-45.88,?
5.73,0.6707,2.26,-11.19,-46.5748,?
5.15,0.5776,1.95,-11.23,-47.2642,?
8.38,1.0072,3.22,-11.06,-45.4773,?
6.07,0.731,2.46,-11.13,-46.2875,?
5.77,0.6787,2.29,-11.14,-46.9764,?
9.46,1.1589,3.69,-10.85,-45.5914,?
6.86,0.8814,2.97,-10.76,-45.3229,?
1.9,0.2089,0.58,-11.37,-47.6783,?
6.44,0.7999,2.69,-11.02,-45.8827,?
9.58,1.189,3.8,-10.74,-45.1866,?
6.6,0.8302,2.8,-10.93,-45.8809,?
6.58,0.8253,2.78,-10.97,-45.6604,?
8.85,1.0948,3.51,-10.89,-45.0353,?
6.46,0.8035,2.71,-10.99,-46.063,?
6.0,0.7189,2.42,-11.14,-46.4202,?
6.01,0.7465,2.05,-11.19,-46.2892,?
6.36,0.784,2.64,-11.02,-46.2851,?
3.09,0.3706,1.03,-11.29,-47.6706,?
6.57,0.823,2.77,-10.79,-46.5697,?
6.72,0.8536,2.87,-10.76,-46.1653,?
6.37,0.7866,2.65,-11.03,-46.1682,?
6.51,0.8124,2.74,-10.98,-45.9681,?
5.41,0.7977,2.21,-10.58,-46.7517,?
5.84,0.6904,2.32,-11.18,-46.4215,?
5.69,0.6904,1.9,-11.22,-46.5758,?
4.46,0.6011,1.67,-11.15,-46.7578,?
2.57,0.2967,0.82,-11.34,-47.6731,?
6.21,0.7775,2.14,-11.17,-46.2884,?
4.49,0.6072,1.68,-11.12,-46.9783,?
9.96,1.2504,3.98,-10.61,-45.2723,?
2.22,0.2493,0.69,-11.36,-47.6754,?
6.67,0.8439,2.84,-10.86,-45.9664,?
3.63,0.4564,1.27,-11.26,-47.2676,?
7.13,0.9183,2.52,-11.05,-46.5719,?
9.22,1.1569,3.7,-10.76,-44.9006,?
3.22,0.3905,1.08,-11.3,-47.2704,?
6.02,0.7483,2.06,-11.18,-46.2891,?
7.92,0.936,3.0,-11.12,-45.4794,?
5.97,0.7135,2.4,-11.16,-46.1721,?
5.75,0.6749,2.27,-11.21,-46.1745,?
8.5,1.0163,3.21,-11.07,-45.8805,?
6.38,0.788,2.65,-10.98,-46.4175,?
7.27,0.8219,2.58,-11.22,-46.2874,?
4.21,0.5555,1.54,-11.19,-46.98,?
6.03,0.7231,2.43,-11.13,-46.42,?
3.68,0.4634,1.28,-11.25,-47.2674,?
6.84,0.8776,2.96,-10.71,-45.7987,?
7.89,0.926,2.81,-11.08,-46.9754,?
6.52,0.8145,2.74,-10.96,-46.0624,?
3.99,0.3977,1.22,-11.35,-46.9861,?
6.25,0.7628,2.57,-11.07,-46.2861,?
3.99,0.3977,1.22,-11.35,-46.9861,?
5.25,0.5924,1.99,-11.26,-46.7582,?
5.89,0.6983,2.35,-11.17,-46.2892,?
8.39,1.0021,3.18,-11.08,-45.7274,?
6.15,0.7451,2.51,-11.1,-46.2869,?
3.98,0.3963,1.22,-11.35,-46.9861,?
3.92,0.0,1.31,-27.33,-70.7575,?
1.68,0.0,0.51,-27.37,-71.8585,?
9.08,0.4271,3.43,-26.61,-69.5479,?
14.4,0.3896,4.94,-26.88,-66.7728,?
2.37,0.0,0.79,-27.32,-71.8544,?
10.85,0.2723,3.76,-27.01,-67.9867,?
8.96,0.4504,3.32,-26.74,-70.2403,?
1.91,0.0,0.68,-27.35,-71.4492,?
11.29,0.2527,4.03,-26.97,-66.9178,?
3.19,0.0,1.16,-27.31,-70.9418,?
3.19,0.0,1.16,-27.31,-70.9419,?
3.34,0.0,1.24,-27.3,-70.7604,?
3.36,0.0,1.25,-27.29,-70.76,?
9.18,0.3203,3.28,-26.95,-68.9644,?
6.08,0.2582,1.91,-27.21,-70.4727,?
7.62,0.2267,2.65,-27.12,-68.8662,?
8.04,0.2586,2.79,-27.1,-69.0863,?
10.6,0.4394,3.87,-26.88,-68.1559,?
10.91,0.5339,4.06,-26.77,-68.1687,?
0.0,0.0,0.0,-27.39,-72.5603,?
9.75,0.6715,3.71,-26.35,-70.7498,?
14.39,0.6944,5.61,-26.28,-67.5786,?
3.63,0.0,1.39,-27.23,-70.9355,?
13.65,0.585,5.2,-26.48,-67.9836,?
3.93,0.0,1.32,-27.32,-70.7558,?
8.99,0.3721,3.08,-27.08,-68.6837,?
10.38,0.5848,3.75,-26.71,-70.0591,?
9.32,0.5206,3.28,-26.95,-68.8677,?
7.53,0.2983,2.72,-27.02,-69.6588,?
14.46,0.5133,5.07,-26.81,-65.8726,?
8.54,0.5482,3.0,-26.93,-69.5587,?
10.11,0.567,3.62,-26.87,-68.7465,?
7.68,0.3782,2.61,-26.95,-71.159,?
13.58,0.5475,5.19,-26.49,-67.0693,?
11.23,0.6881,4.21,-26.46,-69.7711,?
15.27,0.644,5.8,-26.45,-66.3777,?
15.62,0.5986,5.91,-26.28,-68.0438,?
8.05,0.3624,2.68,-27.07,-70.4665,?
10.46,0.4641,3.76,-26.91,-68.7423,?
15.85,0.6291,6.02,-26.43,-66.44,?
9.63,0.7235,3.71,-26.44,-70.2421,?
15.31,0.5516,5.72,-26.5,-67.5754,?
8.36,0.3083,2.82,-27.11,-69.6582,?
4.01,0.0,1.62,-27.1,-70.3479,?
10.81,0.4999,3.8,-26.85,-69.6569,?
11.74,0.6261,4.49,-26.59,-67.9443,?
7.23,0.2994,2.54,-27.08,-70.0642,?
5.43,0.0,2.01,-27.25,-68.9981,?
19.56,1.0299,7.16,0.0,-70.4619,?
5.46,0.293,1.82,-27.18,-70.7578,?
13.81,0.498,4.98,-26.78,-66.89,?
12.48,0.5087,4.39,-26.84,-67.9879,?
11.03,0.3083,3.76,-27.02,-68.6774,?
10.2,0.6537,3.93,-26.56,-69.7724,?
8.13,0.4459,2.87,-27.0,-70.0651,?
8.44,0.5638,3.05,-26.8,-70.753,?
12.59,0.6485,4.87,-26.33,-68.8563,?
5.05,0.0,1.82,-27.27,-69.6614,?
3.52,0.0,1.34,-27.27,-70.7571,?
6.95,0.3387,2.36,-27.1,-70.7552,?
9.89,0.4709,3.48,-26.8,-70.4629,?
10.21,0.2678,3.45,-27.08,-68.2747,?
11.65,0.7274,4.44,-26.44,-68.963,?
3.0,0.0,1.06,-27.31,-71.4468,?
0.0,0.0,0.0,-27.39,-72.5415,?
2.06,0.0,0.66,-27.36,-71.8539,?
15.3,0.5872,5.82,-26.47,-66.1061,?
16.81,0.7293,6.62,-25.99,-66.3727,?
7.34,0.2357,2.42,-27.19,-69.3761,?
3.5,0.0,1.17,-27.33,-70.2558,?
5.35,0.0,1.96,-27.26,-69.5543,?
3.47,0.0,1.31,-27.27,-70.9376,?
2.71,0.0,0.93,-27.29,-71.8518,?
7.56,0.3359,2.67,-27.04,-70.2445,?
0.0,0.0,0.0,-27.39,-72.5455,?
5.2,0.0,1.89,-27.28,-69.1536,?
4.39,0.0,1.51,-27.31,-70.0672,?
5.12,0.0,1.91,-27.2,-69.9085,?
11.87,0.7308,4.85,-25.78,-69.5466,?
7.87,0.2683,2.56,-27.14,-70.0664,?
8.4,0.6545,3.19,-26.65,-70.4655,?
2.01,0.0,0.64,-27.36,-71.8545,?
1.17,0.0,0.37,-27.38,-71.8583,?
3.99,0.0,1.27,-27.31,-71.1633,?
13.84,0.7611,5.35,-26.31,-67.16,?
15.64,0.7525,6.09,-26.2,-65.4662,?
15.59,0.7576,6.06,-26.17,-65.8794,?
14.41,0.638,5.36,-26.55,-67.0713,?
0.0,1.0435,0.0,-22.18,-68.9598,?
10.13,0.6612,3.87,-26.58,-69.8395,?
14.99,0.7436,5.82,-26.19,-66.1565,?
4.65,0.3929,1.6,-27.14,-71.4547,?
14.83,0.7201,5.84,-25.91,-68.6714,?
14.35,0.5975,5.28,-26.43,-68.9601,?
10.84,0.444,3.74,-26.94,-68.175,?
12.72,0.5593,4.7,-26.72,-67.7253,?
4.9,0.0,1.74,-27.3,-69.0066,?
13.74,0.709,5.27,-26.41,-67.4769,?
9.3,0.4692,3.17,-26.99,-69.377,?
12.7,0.625,4.71,-26.65,-67.9885,?
13.0,0.6674,4.89,-26.52,-68.2733,?
13.52,0.6986,5.16,-26.45,-67.7143,?
11.25,0.4477,3.85,-26.92,-68.9663,?
10.07,0.3078,3.33,-27.06,-69.3706,?
11.26,0.5179,4.02,-26.76,-69.6561,?
9.4,0.3387,3.37,-26.94,-69.0813,?
11.96,0.7219,4.58,-26.38,-69.1435,?
0.0,0.0,0.0,-27.39,-72.542,?
12.36,0.6552,4.58,-26.62,-68.1229,?
13.67,0.6309,4.98,-26.61,-68.0493,?
17.43,0.6658,6.06,-23.92,-66.6058,?
9.07,0.4258,3.02,-26.99,-70.0662,?
1.4,0.0,0.46,-27.37,-71.8543,?
3.59,0.0,1.16,-27.34,-71.1602,?
17.73,0.5768,5.87,-23.71,-68.2732,?
11.56,0.5836,4.31,-26.72,-68.4537,?
3.52,0.0,1.33,-27.24,-71.1575,?
2.87,0.0,0.95,-27.27,-71.8541,?
5.73,0.0,2.17,-27.07,-70.4621,?
10.34,0.7219,4.03,-26.41,-69.8367,?
6.62,0.0,2.49,-27.1,-68.7476,?
17.64,0.7543,7.08,-25.86,0.0,?
0.0,0.0,0.0,-27.39,-72.5536,?
13.22,0.5046,4.98,-26.66,-67.1772,?
14.89,0.7361,5.88,-26.19,-66.8871,?
8.99,0.5479,3.29,-26.81,-70.3481,?
11.87,0.4163,4.08,-26.84,-69.7713,?
13.8,0.5766,5.0,-26.58,-68.9608,?
9.19,0.4852,3.37,-26.82,-70.063,?
0.0,0.0,0.0,-27.39,-72.5508,?
8.95,0.6418,3.33,-26.68,-70.466,?
9.56,0.2674,3.13,-27.12,-68.9679,?
10.03,0.4666,3.56,-26.97,-68.2785,?
9.76,0.3971,3.46,-27.0,-68.4099,?
15.19,0.7265,6.06,-25.68,-68.4481,?
15.37,0.5243,5.78,-26.58,-65.8667,?
14.4,0.6962,5.41,-26.48,-66.736,?
15.5,0.7473,5.71,-26.36,-66.2858,?
17.13,0.7223,6.43,-26.24,-66.6005,?
9.28,0.2364,2.94,-27.12,-69.376,?
12.92,0.6753,4.85,-26.56,-67.8982,?
12.35,0.7297,4.78,-26.18,-69.3643,?
15.88,0.5621,5.32,-23.81,-68.3915,?
13.79,0.5909,5.03,-26.67,-67.4764,?
12.93,0.6545,5.0,-26.35,-68.6737,?
15.74,0.6509,5.19,-23.9,-68.9693,?
10.48,0.6256,4.04,-26.53,-69.7735,?
12.92,0.6753,4.85,-26.56,-67.8982,?
11.52,0.5708,4.17,-26.75,-69.0829,?
8.8,0.2586,2.83,-27.14,-69.374,?
14.03,0.5457,5.08,-26.7,-67.2517,?
14.12,0.6094,5.16,-26.57,-68.2702,?
0.0,0.0,0.0,-27.39,-72.5497,?
14.54,0.6556,5.67,-25.96,-68.9585,?
9.94,0.4455,3.5,-26.8,-70.4636,?
0.0,0.0,0.0,-27.39,-72.5505,?
9.27,0.6057,3.44,-26.75,-70.0621,?
13.31,0.6468,5.01,-26.44,-68.9617,?
9.34,0.4862,3.35,-26.58,-71.1557,?
2.56,0.0,0.78,-27.36,-71.1681,?
6.25,0.0,2.28,-27.15,-70.2428,?
10.61,0.5099,3.86,-26.82,-69.1456,?
13.82,0.5643,5.06,-26.67,-67.4251,?
14.06,0.7019,5.43,-26.25,-68.4512,?
8.1,0.2946,2.71,-27.13,-69.6591,?
16.34,0.8243,6.42,-26.02,-64.6343,?
12.52,0.7504,4.89,-26.41,-66.9787,?
2.44,0.0,0.81,-27.34,-71.8508,?
11.69,0.7004,4.49,-26.55,-67.8343,?
11.41,0.7063,4.36,-26.57,-67.8725,?
11.9,0.6698,4.6,-26.53,-67.4286,?
10.55,0.5682,3.84,-26.81,-69.0831,?
8.73,0.5031,3.16,-26.94,-69.5569,?
10.11,0.422,3.59,-26.98,-68.457,?
10.17,0.7417,3.96,-26.18,-70.4625,?
11.53,0.3562,4.2,-26.78,-68.8085,?
11.1,0.3154,3.83,-26.97,-68.677,?
8.71,0.382,2.96,-27.08,-68.9706,?
12.33,0.3873,4.33,-26.92,-66.9553,?
10.76,0.5364,3.92,-26.78,-69.3677,?
11.06,0.7717,4.4,-25.77,-70.4616,?
14.93,0.4693,5.15,-26.75,-67.8666,?
1.46,0.0,0.48,-27.37,-71.8534,?
2.05,0.0,0.66,-27.34,-71.8577,?
14.53,0.7611,5.72,-25.61,-69.3633,?
3.45,0.0,1.3,-27.26,-71.1582,?
10.5,0.6273,4.05,-26.59,-69.3305,?
10.57,0.6327,4.09,-26.57,-69.3302,?
10.64,0.3032,3.61,-27.02,-68.86,?
2.38,0.0,0.92,-27.32,-70.9381,?
10.97,0.5756,4.02,-26.69,-69.654,?
1.97,0.0,0.71,-27.33,-71.8483,?
15.81,0.8566,5.47,-23.27,-70.0618,?
2.51,0.0,0.84,-27.31,-71.8532,?
2.01,0.0,0.64,-27.34,-71.8582,?
1.43,0.0,0.47,-27.37,-71.854,?
10.49,0.3032,3.51,-27.06,-68.9654,?
10.57,0.6696,4.1,-26.42,-70.0595,?
2.62,0.0,0.89,-27.35,-71.1697,?
3.64,0.0,1.4,-27.23,-70.9354,?
9.74,0.5381,3.7,-26.7,-69.5012,?
0.0,0.0,0.0,-27.39,-72.5523,?
11.7,0.5591,4.38,-26.56,-69.3669,?
1.34,0.0,0.43,-27.37,-71.8552,?
11.21,0.2714,3.98,-26.89,-67.3581,?
0.0,0.0,0.0,-27.39,-72.5439,?
3.27,0.0,1.2,-27.27,-71.4445,?
11.21,0.2714,3.98,-26.89,-67.3581,?
0.0,0.0,0.0,-27.39,-72.5474,?
8.35,0.3601,3.09,-26.85,-69.5503,?
2.13,0.0,0.68,-27.36,-71.8533,?
17.56,0.8741,6.22,-23.07,-68.9669,?
14.92,0.4783,4.8,-24.11,-68.1718,?
15.31,0.7186,5.23,-23.33,-70.0612,?
5.17,0.4504,1.83,-26.97,-71.8498,?
3.04,0.0,1.08,-27.31,-71.4464,?
14.29,0.7104,4.84,-23.77,-69.3726,?
12.34,0.6937,4.64,-26.54,-68.3024,?
7.4,0.2946,2.65,-27.05,-69.7769,?
5.66,0.0,1.93,-27.22,-70.4698,?
3.08,0.0,1.1,-27.31,-71.1626,?
5.36,0.0,1.83,-27.25,-70.3542,?
12.75,0.6829,4.27,-23.5,-71.1606,?
4.99,0.4304,1.75,-27.01,-71.8504,?
10.24,0.527,3.66,-26.84,-69.6558,?
11.45,0.4634,3.92,-26.92,-68.9655,?
14.87,0.6155,5.54,-26.49,-67.7591,?
8.2,0.2815,2.82,-27.1,-69.3723,?
10.56,0.5228,3.82,-26.82,-69.3682,?
16.87,0.6297,6.12,-26.5,-66.5578,?
5.56,0.25,1.79,-27.21,-70.7611,?
4.89,0.0,1.77,-27.25,-70.2445,?
12.23,0.4099,4.25,-26.94,-67.6469,?
1.75,0.0,0.6,-27.35,-71.8502,?
13.95,0.5016,5.05,-26.77,-66.0071,?
15.53,0.6607,5.78,-26.5,-65.7974,?
10.44,0.306,3.51,-27.04,-69.083,?
14.07,0.5821,5.14,-26.71,-65.932,?
13.21,0.6522,4.9,-26.56,-67.43,?
16.13,0.6621,6.17,-26.37,-65.9711,?
14.08,0.7187,5.44,-26.41,-66.4223,?
15.02,0.7588,5.81,-26.24,-65.538,?
18.02,0.7578,7.01,-25.94,-65.9693,?
14.07,0.6441,5.41,-26.12,-69.2465,?
10.72,0.6818,4.18,-26.53,-68.9964,?
15.89,0.6699,6.04,-26.35,-67.0665,?
14.63,0.6776,5.48,-26.49,-66.9172,?
12.05,0.7104,4.59,-26.51,-67.676,?
16.1,0.7367,6.1,-26.3,-65.6423,?
14.61,0.8176,5.8,-25.98,-67.2603,?
14.61,0.75,5.53,-26.32,-67.1757,?
12.99,0.6627,4.82,-26.58,-67.2984,?
15.01,0.7497,5.75,-26.33,-65.795,?
13.97,0.6841,5.2,-26.56,-66.2313,?
13.09,0.78,5.12,-26.22,-67.5836,?
15.28,0.827,6.14,-25.85,-66.9718,?
14.17,0.6361,5.27,-26.54,-67.1768,?
11.83,0.664,4.4,-26.64,-68.3045,?
14.23,0.7276,5.52,-26.38,-66.4214,?
15.63,0.7889,6.07,-26.16,-65.6398,?
13.53,0.7738,5.1,-26.3,-67.7633,?
13.41,0.7879,5.05,-26.28,-67.6683,?
13.29,0.6217,5.01,-26.61,-67.4291,?
13.42,0.7765,5.17,-26.31,-67.2178,?
12.07,0.6658,4.52,-26.62,-68.1221,?
14.25,0.8256,5.45,-26.11,-66.9542,?
10.78,0.5021,3.97,-26.79,-68.8095,?
17.96,0.6966,6.72,-26.32,-64.7699,?
8.35,0.442,2.99,-26.87,-70.7514,?
1.77,0.0,0.61,-27.36,-71.1709,?
8.63,0.3126,2.95,-27.12,-68.1298,?
13.82,0.6157,4.97,-26.65,-67.5837,?
13.41,0.7152,5.13,-26.4,-67.7642,?
10.34,0.7801,4.08,-26.34,-69.2528,?
